dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
bank,topsis,ddp_kl,17,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl,18,post,"[0.08917168527841568, 0.09371834993362427]",0.9011287279467743,0.32785491640691417,0.6529345372460497,0.436521411054518,0.018649326675813357,0.01801944508299802
bank,topsis,ddp_kl,18,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl,19,post,"[0.4958965480327606, 0.5509030818939209]",0.9009963258415808,0.31708699348257297,0.658235294117647,0.4279977051061388,0.018313311390741008,0.01923355542119104
bank,topsis,ddp_kl,19,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,0,post,"[0.08853394538164139, 0.0812457948923111]",0.9009963258415808,0.3519410597903089,0.6382322713257965,0.4536986301369863,0.020440935182379147,0.015273772061489166
bank,topsis,deo_kl,0,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,1,post,"[0.07026853412389755, 1.130768060684204]",0.8857038826917348,0.04108812694814395,0.677570093457944,0.07747795885653219,0.0011177972682664562,0.002210897823487483
bank,topsis,deo_kl,1,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,2,post,"[0.5216956734657288, 0.5755863189697266]",0.9008639237363875,0.3182204590535562,0.6559579439252337,0.4285441709597405,0.018346265195485045,0.020481149576719482
bank,topsis,deo_kl,2,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,3,post,"[0.6002447009086609, 0.6671878099441528]",0.9010294263678793,0.31708699348257297,0.6586227192466156,0.428079571537873,0.018229894640657593,0.01923355542119104
bank,topsis,deo_kl,3,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,4,post,"[0.06764375418424606, 0.9607471823692322]",0.8860679884810169,0.045621989232077075,0.6851063829787234,0.08554729011689692,0.0012100395407205486,0.0029015015560316243
bank,topsis,deo_kl,4,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,5,post,"[0.08399718254804611, 1.3433277606964111]",0.8857038826917348,0.04108812694814395,0.677570093457944,0.07747795885653219,0.0011177972682664562,0.002210897823487483
bank,topsis,deo_kl,5,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,6,post,"[0.3077179193496704, 0.3317517936229706]",0.9008970242626858,0.3227543213374894,0.6534710269650029,0.4320940819423369,0.018304627772516346,0.019790545844175333
bank,topsis,deo_kl,6,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,7,post,"[0.0885210856795311, 0.08486592024564743]",0.9008970242626858,0.3425899688296968,0.6420605416887945,0.4467849223946785,0.020579085734841275,0.020603816253688845
bank,topsis,deo_kl,7,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,8,post,"[0.08588220179080963, 0.0961945429444313]",0.9008639237363875,0.315386795126098,0.6578014184397163,0.42635510438613294,0.01792256230328996,0.017930262223364135
bank,topsis,deo_kl,8,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,9,post,"[0.08567509800195694, 0.09597369283437729]",0.9008639237363875,0.315386795126098,0.6578014184397163,0.42635510438613294,0.01792256230328996,0.017930262223364135
bank,topsis,deo_kl,9,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,10,post,"[0.47882944345474243, 0.5260093212127686]",0.9008639237363875,0.3190705582317937,0.6554132712456344,0.42919763674480654,0.018293595869552988,0.021132796175632962
bank,topsis,deo_kl,10,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,11,post,"[0.5227277278900146, 0.5768135190010071]",0.9008639237363875,0.3182204590535562,0.6559579439252337,0.4285441709597405,0.018346265195485045,0.020481149576719482
bank,topsis,deo_kl,11,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,12,post,"[0.18791121244430542, 0.20647180080413818]",0.9008639237363875,0.3190705582317937,0.6554132712456344,0.42919763674480654,0.018293595869552988,0.021132796175632962
bank,topsis,deo_kl,12,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,13,post,"[0.050384704023599625, 0.050223883241415024]",0.9011618284730727,0.33607254179654295,0.6484417714598141,0.44270250093318403,0.01980847755875651,0.023939963515517526
bank,topsis,deo_kl,13,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,14,post,"[0.052696410566568375, 0.8075413107872009]",0.8860017874284201,0.043921790875602156,0.6888888888888889,0.08257858284496537,0.0013439192361433478,0.0007962065410637154
bank,topsis,deo_kl,14,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,15,post,"[0.06519739329814911, 1.0502980947494507]",0.8857038826917348,0.04108812694814395,0.677570093457944,0.07747795885653219,0.0011177972682664562,0.002210897823487483
bank,topsis,deo_kl,15,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,16,post,"[0.4521203935146332, 0.4993589222431183]",0.9008639237363875,0.3182204590535562,0.6559579439252337,0.4285441709597405,0.018346265195485045,0.020481149576719482
bank,topsis,deo_kl,16,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,17,post,"[0.1580374538898468, 0.17595496773719788]",0.9010294263678793,0.3168036270898271,0.6588096641131408,0.42786069651741293,0.018063061140490763,0.018637607864576022
bank,topsis,deo_kl,17,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,18,post,"[0.08908076584339142, 0.09986148029565811]",0.9008639237363875,0.315386795126098,0.6578014184397163,0.42635510438613294,0.01792256230328996,0.017930262223364135
bank,topsis,deo_kl,18,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,deo_kl,19,post,"[0.06616769731044769, 1.0660167932510376]",0.8857038826917348,0.04108812694814395,0.677570093457944,0.07747795885653219,0.0011177972682664562,0.002210897823487483
bank,topsis,deo_kl,19,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,0,post,"[0.09725123643875122, 0.10604257136583328]",0.900830823210089,0.3204873901955228,0.6541353383458647,0.4302015975656143,0.01838142538082175,0.02184014181684485
bank,topsis,ddp + deo,0,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,1,post,"[0.09839601069688797, 0.10746367275714874]",0.9008639237363875,0.3204873901955228,0.6545138888888888,0.43028343161498955,0.018436301087346472,0.02184014181684485
bank,topsis,ddp + deo,1,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,2,post,"[0.30212169885635376, 0.33057940006256104]",0.9009301247889842,0.3204873901955228,0.6552723059096176,0.43044719314938157,0.018546052500395913,0.02184014181684485
bank,topsis,ddp + deo,2,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,3,post,"[0.09127600491046906, 0.0917147621512413]",0.9012280295256695,0.33493907622555963,0.6498075865860363,0.44203440538519073,0.019250894971138625,0.02269236935998903
bank,topsis,ddp + deo,3,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,4,post,"[0.09201021492481232, 0.09830185770988464]",0.9007646221574923,0.32360442051572685,0.6514546491728466,0.4324119651647103,0.01858562544691795,0.020442192443088814
bank,topsis,ddp + deo,4,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,5,post,"[0.5298858880996704, 0.5902838706970215]",0.9010294263678793,0.3168036270898271,0.6588096641131408,0.42786069651741293,0.018063061140490763,0.018637607864576022
bank,topsis,ddp + deo,5,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,6,post,"[0.2776990234851837, 0.3071683943271637]",0.9009632253152825,0.3182204590535562,0.6571094207138678,0.42878961435662466,0.01837259985845107,0.020481149576719482
bank,topsis,ddp + deo,6,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,7,post,"[0.08938232064247131, 0.08155086636543274]",0.9010625268941777,0.35307452536129214,0.6383196721311475,0.454661558109834,0.020526558313055228,0.015385170146086036
bank,topsis,ddp + deo,7,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,8,post,"[0.1465492993593216, 0.16434670984745026]",0.9008639237363875,0.315386795126098,0.6578014184397163,0.42635510438613294,0.01792256230328996,0.017930262223364135
bank,topsis,ddp + deo,8,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,9,post,"[0.09044941514730453, 0.09376629441976547]",0.901194928999371,0.32955511476338906,0.6526374859708193,0.437958953116174,0.01865373943699869,0.019322738280824925
bank,topsis,ddp + deo,9,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,10,post,"[0.49955689907073975, 0.5546759366989136]",0.9009963258415808,0.31708699348257297,0.658235294117647,0.4279977051061388,0.018313311390741008,0.01923355542119104
bank,topsis,ddp + deo,10,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,11,post,"[0.6575810313224792, 0.7253743410110474]",0.9008639237363875,0.3182204590535562,0.6559579439252337,0.4285441709597405,0.018346265195485045,0.020481149576719482
bank,topsis,ddp + deo,11,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,12,post,"[0.03893830254673958, 0.7360599637031555]",0.885174274270961,0.03315386795126098,0.6724137931034483,0.06319200648123144,0.0009618537669169661,0.0018544883447339233
bank,topsis,ddp + deo,12,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,13,post,"[0.11202388256788254, 0.12457533180713654]",0.9010294263678793,0.31708699348257297,0.6586227192466156,0.428079571537873,0.018229894640657593,0.01923355542119104
bank,topsis,ddp + deo,13,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,14,post,"[0.08061397075653076, 0.9881466031074524]",0.886266591638807,0.051572683479739305,0.6715867158671587,0.09578947368421052,0.001585485868168925,0.0028847596473638853
bank,topsis,ddp + deo,14,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,15,post,"[0.40592750906944275, 0.44897618889808655]",0.9009632253152825,0.3182204590535562,0.6571094207138678,0.42878961435662466,0.01837259985845107,0.020481149576719482
bank,topsis,ddp + deo,15,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,16,post,"[0.3728889226913452, 0.41129744052886963]",0.9008639237363875,0.3182204590535562,0.6559579439252337,0.4285441709597405,0.018346265195485045,0.020481149576719482
bank,topsis,ddp + deo,16,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,17,post,"[0.23550733923912048, 0.25916269421577454]",0.900830823210089,0.3187871918390479,0.6552125800815376,0.428898208158597,0.018210179119469573,0.020536848619017944
bank,topsis,ddp + deo,17,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,18,post,"[0.08674707263708115, 0.09537749737501144]",0.900830823210089,0.3187871918390479,0.6552125800815376,0.428898208158597,0.018210179119469573,0.020536848619017944
bank,topsis,ddp + deo,18,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp + deo,19,post,"[0.21873900294303894, 0.24491983652114868]",0.9008970242626858,0.31567016151884386,0.6580035440047254,0.4266564534661049,0.017867686596765242,0.017390013709047525
bank,topsis,ddp + deo,19,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,0,post,"[0.09028085321187973, 0.09897192567586899]",0.9009632253152825,0.320204023802777,0.6558328496807894,0.4303122619954303,0.018572387163361945,0.022380390331161404
bank,topsis,ddp_kl + deo_kl,0,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,1,post,"[0.08607368916273117, 0.09640245139598846]",0.9008970242626858,0.31567016151884386,0.6580035440047254,0.4266564534661049,0.017867686596765242,0.017390013709047525
bank,topsis,ddp_kl + deo_kl,1,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,2,post,"[0.07559148967266083, 1.2768919467926025]",0.885538380060243,0.03853782941343157,0.6766169154228856,0.07292225201072386,0.0010014267134390064,0.003029641549296226
bank,topsis,ddp_kl + deo_kl,2,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,3,post,"[0.0673503577709198, 0.9449822306632996]",0.8860679884810169,0.04618872201756872,0.6820083682008368,0.0865180467091295,0.0011288291712298008,0.0028458025137331963
bank,topsis,ddp_kl + deo_kl,3,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,4,post,"[0.0674813762307167, 1.086912989616394]",0.8857038826917348,0.04108812694814395,0.677570093457944,0.07747795885653219,0.0011177972682664562,0.002210897823487483
bank,topsis,ddp_kl + deo_kl,4,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,5,post,"[0.2821727693080902, 0.3159681558609009]",0.9008970242626858,0.31567016151884386,0.6580035440047254,0.4266564534661049,0.017867686596765242,0.017390013709047525
bank,topsis,ddp_kl + deo_kl,5,baseline,,0.9011618284730727,0.3355058090110513,0.6487671232876713,0.442286141202839,0.019613103015030976,0.023884264473219063
bank,topsis,ddp_kl + deo_kl,6,post,"[0.09424570947885513, 0.10471564531326294]",0.9009963258415808,0.31708699348257297,0.658235294117647,0.4279977051061388,0.018313311390741008,0.01923355542119104
